code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name
360102.1,Yersinia pestis Antiqua,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,360102.10.txt
243164.3,Dehalococcoides ethenogenes 195,Dehalococcoides,ethenogenes,Dehalococcoides ethenogenes,biofilm;sediment;aquifer;sludge;wetland,5,243164.3.txt
425067.3,Burkholderia pseudomallei 305,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,425067.3.txt
585397.9,Escherichia coli ED1a,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,585397.9.txt
525244.5,Acinetobacter sp. ATCC 27244,Acinetobacter,sp.,Acinetobacter sp.,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28,525244.5.txt
486622.3,Bacillus anthracis str. A0174,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,486622.3.txt
585397.7,Escherichia coli ED1a,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,585397.7.txt
670888.3,Escherichia coli 1827-70,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,670888.3.txt
565045.3,gamma proteobacterium NOR51-B,gamma,proteobacterium,gamma proteobacterium,gut;basin;soil;trench;sediment;water;sea;seamount;biofilm;lake;aquifer;spring;river;harbor;mine;sludge;surface;lagoon;forest;ridge;rock;waste;bed;tundra;cave;bay;canyon;pond;egg;permafrost;estuary;compost;mucus;pasture;field;biofilter,36,565045.3.txt
420662.8,Methylibium petroleiphilum PM1,Methylibium,petroleiphilum,Methylibium petroleiphilum,water;soil,2,420662.8.txt
749490.3,Enterococcus faecalis DAPTO 516,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,749490.3.txt
313590.3,Cellulophaga sp. MED134,Cellulophaga,sp.,Cellulophaga sp.,sediment;soil;sea;shore,4,313590.3.txt
313590.6,Dokdonia donghaensis MED134,Dokdonia,donghaensis,Dokdonia donghaensis,sea,1,313590.6.txt
565659.3,"Enterococcus faecium 1,141,733",Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565659.3.txt
465518.5,Salmonella enterica subsp. enterica serovar Weltevreden str. HI_N05-537,Salmonella,enterica,Salmonella enterica,rhizosphere,1,465518.5.txt
412966.1,Vibrio cholerae 1587,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,412966.10.txt
452637.4,Opitutus terrae PB90-1,Opitutus,terrae,Opitutus terrae,soil,1,452637.4.txt
452637.7,Opitutus terrae PB90-1,Opitutus,terrae,Opitutus terrae,soil,1,452637.7.txt
706191.3,Pantoea ananatis LMG 20103,Pantoea,ananatis,Pantoea ananatis,soil;pond;wetland;surface;gut;water;mine;sludge;river;rhizosphere;air;cabbage;waste,13,706191.3.txt
388413.5,Algoriphagus sp. PR1,Algoriphagus,sp.,Algoriphagus sp.,sea;ocean;lake;soil,4,388413.5.txt
444157.3,Thermoproteus neutrophilus V24Sta,Thermoproteus,neutrophilus,Thermoproteus neutrophilus,spring,1,444157.3.txt
759914.5,Brachyspira pilosicoli 95/1000,Brachyspira,pilosicoli,Brachyspira pilosicoli,feces,1,759914.5.txt
226900.8,Bacillus cereus ATCC 14579,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,226900.8.txt
313625.3,Synechococcus sp. BL107,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,313625.3.txt
272558.1,Bacillus halodurans C-125,Bacillus,halodurans,Bacillus halodurans,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,272558.1.txt
393117.3,Listeria monocytogenes FSL J1-194,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,393117.3.txt
272558.8,Bacillus halodurans C-125,Bacillus,halodurans,Bacillus halodurans,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,272558.8.txt
595537.3,Variovorax paradoxus EPS,Variovorax,paradoxus,Variovorax paradoxus,soil;rhizosphere;air;biofilter;sludge;aquifer;lake;cave;river;plateau;field;biofilm,12,595537.3.txt
221109.1,Oceanobacillus iheyensis HTE831,Oceanobacillus,iheyensis,Oceanobacillus iheyensis,sea;soil;ocean;dust;milk;stalactite;egg;sediment;mine;sludge;food,11,221109.1.txt
342617.4,Streptococcus agalactiae CJB111,Streptococcus,agalactiae,Streptococcus agalactiae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,342617.4.txt
221109.4,Oceanobacillus iheyensis HTE831,Oceanobacillus,iheyensis,Oceanobacillus iheyensis,sea;soil;ocean;dust;milk;stalactite;egg;sediment;mine;sludge;food,11,221109.4.txt
888052.3,Actinomyces sp. oral taxon 180 str. F0310,Actinomyces,sp.,Actinomyces sp.,mouth;air;sediment;dairy;aquifer;biofilm,6,888052.3.txt
626418.3,Burkholderia glumae BGR1,Burkholderia,glumae,Burkholderia glumae,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,626418.3.txt
671076.4,Vibrio mimicus VM573,Vibrio,mimicus,Vibrio mimicus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,671076.4.txt
525898.7,Sulfurospirillum deleyianum DSM 6946,Sulfurospirillum,deleyianum,Sulfurospirillum deleyianum,river;field,2,525898.7.txt
525898.4,Sulfurospirillum deleyianum DSM 6946,Sulfurospirillum,deleyianum,Sulfurospirillum deleyianum,river;field,2,525898.4.txt
526984.3,Bacillus cereus Rock3-29,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,526984.3.txt
882378.3,Burkholderia rhizoxinica HKI 454,Burkholderia,rhizoxinica,Burkholderia rhizoxinica,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,882378.3.txt
302409.3,Ehrlichia ruminantium str. Gardel,Ehrlichia,ruminantium,Ehrlichia ruminantium,blood,1,302409.3.txt
267410.6,Listeria monocytogenes str. 4b H7858,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,267410.6.txt
267410.1,Listeria monocytogenes str. 4b H7858,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,267410.1.txt
435591.13,Parabacteroides distasonis ATCC 8503,Parabacteroides,distasonis,Parabacteroides distasonis,feces,1,435591.13.txt
342451.4,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,Staphylococcus,saprophyticus,Staphylococcus saprophyticus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,342451.4.txt
592205.3,Helicobacter pylori B38,Helicobacter,pylori,Helicobacter pylori,chicken;feces;sediment;chemocline,4,592205.3.txt
630588.3,Neisseria meningitidis alpha710,Neisseria,meningitidis,Neisseria meningitidis,water;biofilm;air;mouth,4,630588.3.txt
445983.22,Borrelia burgdorferi 156a,Borrelia,burgdorferi,Borrelia burgdorferi,blood,1,445983.22.txt
359391.4,Brucella melitensis biovar Abortus 2308,Brucella,melitensis,Brucella melitensis,sludge;soil,2,359391.4.txt
411476.11,Bacteroides ovatus ATCC 8483,Bacteroides,ovatus,Bacteroides ovatus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,411476.11.txt
525306.3,Lactobacillus acidophilus ATCC 4796,Lactobacillus,acidophilus,Lactobacillus acidophilus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,525306.3.txt
582899.7,Hyphomicrobium denitrificans ATCC 51888,Hyphomicrobium,denitrificans,Hyphomicrobium denitrificans,mouth;sea;soil;sludge;seamount;ditch,6,582899.7.txt
190486.1,Xanthomonas axonopodis pv. citri str. 306,Xanthomonas,axonopodis,Xanthomonas axonopodis,sludge;lake;soil;surface;plateau;biofilm;tannery,7,190486.1.txt
679190.3,Prevotella buccalis ATCC 35310,Prevotella,buccalis,Prevotella buccalis,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,679190.3.txt
290317.7,Chlorobium phaeobacteroides DSM 266,Chlorobium,phaeobacteroides,Chlorobium phaeobacteroides,surface;lake;sea;water,4,290317.7.txt
564419.3,Chlamydia trachomatis 70s,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,564419.3.txt
290317.9,Chlorobium phaeobacteroides DSM 266,Chlorobium,phaeobacteroides,Chlorobium phaeobacteroides,surface;lake;sea;water,4,290317.9.txt
335541.7,Syntrophomonas wolfei subsp. wolfei str. Goettingen,Syntrophomonas,wolfei,Syntrophomonas wolfei,farm;sludge;field,3,335541.7.txt
335541.4,Syntrophomonas wolfei subsp. wolfei str. Goettingen,Syntrophomonas,wolfei,Syntrophomonas wolfei,farm;sludge;field,3,335541.4.txt
656440.3,Escherichia coli TA206,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,656440.3.txt
333990.5,Carnobacterium sp. AT7,Carnobacterium,sp.,Carnobacterium sp.,sea;gut;oil;pond,4,333990.5.txt
447217.4,Anaeromyxobacter sp. K,Anaeromyxobacter,sp.,Anaeromyxobacter sp.,harbor;soil;garden,3,447217.4.txt
596327.3,Porphyromonas uenonis 60-3,Porphyromonas,uenonis,Porphyromonas uenonis,mouth;biofilm,2,596327.3.txt
289397.4,Mycoplasma bovis PG45,Mycoplasma,bovis,Mycoplasma bovis,blood;gut;surface;mouth,4,289397.4.txt
640510.3,Burkholderia sp. CCGE1001,Burkholderia,sp.,Burkholderia sp.,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,640510.3.txt
351581.3,Francisella tularensis subsp. holarctica FSC200,Francisella,tularensis,Francisella tularensis,blood,1,351581.3.txt
391600.3,Brevundimonas sp. BAL3,Brevundimonas,sp.,Brevundimonas sp.,plateau;soil;river;sea;spring;cave;lake;aquifer;sludge;sand;sediment;air;wetland;biofilm;mine;rock,16,391600.3.txt
319701.3,Streptococcus pyogenes MGAS6180,Streptococcus,pyogenes,Streptococcus pyogenes,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,319701.3.txt
319701.6,Streptococcus pyogenes MGAS6180,Streptococcus,pyogenes,Streptococcus pyogenes,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,319701.6.txt
469610.4,Burkholderiales bacterium 1_1_47,Burkholderiales,bacterium,Burkholderiales bacterium,sludge;tannery;blood;water;soil;surface,6,469610.4.txt
411474.6,Coprococcus eutactus ATCC 27759,Coprococcus,eutactus,Coprococcus eutactus,feces,1,411474.6.txt
526998.3,Bacillus mycoides Rock1-4,Bacillus,mycoides,Bacillus mycoides,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,526998.3.txt
643562.5,Desulfovibrio aespoeensis Aspo-2,Desulfovibrio,aespoeensis,Desulfovibrio aespoeensis,sludge;aquifer;brine;soil;harbor;bioreactor;rhizosphere;mine;waste;reservoir;straw;lake;field;feces;pond;sediment;flat;borehole,18,643562.5.txt
643562.6,Desulfovibrio aespoeensis Aspo-2,Desulfovibrio,aespoeensis,Desulfovibrio aespoeensis,sludge;aquifer;brine;soil;harbor;bioreactor;rhizosphere;mine;waste;reservoir;straw;lake;field;feces;pond;sediment;flat;borehole,18,643562.6.txt
243231.1,Geobacter sulfurreducens PCA,Geobacter,sulfurreducens,Geobacter sulfurreducens,pasture;harbor;rhizosphere;soil,4,243231.1.txt
243231.5,Geobacter sulfurreducens PCA,Geobacter,sulfurreducens,Geobacter sulfurreducens,pasture;harbor;rhizosphere;soil,4,243231.5.txt
232363.3,Synechococcus sp. CB0205,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,232363.3.txt
345073.12,Vibrio cholerae O395,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,345073.12.txt
242619.8,Porphyromonas gingivalis W83,Porphyromonas,gingivalis,Porphyromonas gingivalis,mouth;biofilm,2,242619.8.txt
242619.1,Porphyromonas gingivalis W83,Porphyromonas,gingivalis,Porphyromonas gingivalis,mouth;biofilm,2,242619.1.txt
391009.4,Thermosipho melanesiensis BI429,Thermosipho,melanesiensis,Thermosipho melanesiensis,borehole;sea,2,391009.4.txt
675815.3,Vibrio sp. RC586,Vibrio,sp.,Vibrio sp.,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,675815.3.txt
573235.3,Escherichia coli O26:H11 str. 11368,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,573235.3.txt
525256.4,Atopobium vaginae DSM 15829,Atopobium,vaginae,Atopobium vaginae,biofilm;blood,2,525256.4.txt
391009.9,Thermosipho melanesiensis BI429,Thermosipho,melanesiensis,Thermosipho melanesiensis,borehole;sea,2,391009.9.txt
666714.3,Treponema pallidum subsp. pallidum str. Chicago,Treponema,pallidum,Treponema pallidum,gut;mouth;dairy,3,666714.3.txt
261594.21,Bacillus anthracis str. 'Ames Ancestor',Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,261594.21.txt
557598.3,Laribacter hongkongensis HLHK9,Laribacter,hongkongensis,Laribacter hongkongensis,fish,1,557598.3.txt
585520.4,Lactobacillus helveticus DSM 20075,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,585520.4.txt
243160.12,Burkholderia mallei ATCC 23344,Burkholderia,mallei,Burkholderia mallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,243160.12.txt
611304.3,Mycobacterium tuberculosis K85,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,611304.3.txt
714359.3,Bacillus thuringiensis BMB171,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,714359.3.txt
316055.16,Rhodopseudomonas palustris BisA53,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7,316055.16.txt
418136.12,Francisella tularensis subsp. tularensis WY96-3418,Francisella,tularensis,Francisella tularensis,blood,1,418136.12.txt
871562.3,Bifidobacterium dentium ATCC 27679,Bifidobacterium,dentium,Bifidobacterium dentium,feces;milk;faeces,3,871562.3.txt
398513.5,Bifidobacterium bifidum NCIMB 41171,Bifidobacterium,bifidum,Bifidobacterium bifidum,feces;milk;faeces,3,398513.5.txt
405917.4,Bacillus cereus W,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,405917.4.txt
382638.8,Helicobacter acinonychis str. Sheeba,Helicobacter,acinonychis,Helicobacter acinonychis,chicken;feces;sediment;chemocline,4,382638.8.txt
573066.3,Pseudomonas syringae pv. tabaci ATCC 11528,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,573066.3.txt
